Image_Path,Username,Follower_Count,Post_ID,Post_Likes,Post_Comments,Labels
./data/posts/yuvisofficial_16983052_2945914921088790507_99771_194\2022-10-10_11-14-06_UTC_2.jpg,yuvisofficial,16983052,2945914921088790507,99771,194,"['Golfer', 'Golf equipment', 'Golf club', 'Professional golfer', 'Precision sports', 'Golf course', 'Elbow', 'Grass', 'Golf', 'Sports equipment']"
./data/posts/yuvisofficial_16983052_2945914921088790507_99771_194\2022-10-10_11-14-06_UTC_3.jpg,yuvisofficial,16983052,2945914921088790507,99771,194,"['Gesture', 'Fun', 'Recreation', 'Leisure', 'Baseball cap', 'Team', 'Vest', 'Happy', 'Cap', 'Beard']"
./data/posts/yuvisofficial_16983052_2946493962648988601_373061_917\2022-10-11_06-24-33_UTC_1.jpg,yuvisofficial,16983052,2946493962648988601,373061,917,"['Tire', 'Wheel', 'Car', 'Land vehicle', 'Vehicle', 'Automotive lighting', 'Hood', 'Automotive design', 'Blue', 'Motor vehicle']"
./data/posts/yuvisofficial_16983052_2946493962648988601_373061_917\2022-10-11_06-24-33_UTC_2.jpg,yuvisofficial,16983052,2946493962648988601,373061,917,"['Forehead', 'Chin', 'Vision care', 'Eyewear', 'Jaw', 'Flash photography', 'Ear', 'Beard', 'Facial hair', 'Audio equipment']"
./data/posts/yuvisofficial_16983052_2946493962648988601_373061_917\2022-10-11_06-24-33_UTC_3.jpg,yuvisofficial,16983052,2946493962648988601,373061,917,"['Tire', 'Car', 'Wheel', 'Vehicle', 'Automotive lighting', 'Motor vehicle', 'Hood', 'Vehicle registration plate', 'Automotive design', 'Grille']"
./data/posts/yuvisofficial_16983052_2947941171760323501_219664_524\2022-10-13_06-19-54_UTC_1.jpg,yuvisofficial,16983052,2947941171760323501,219664,524,"['Glasses', 'Vision care', 'Motor vehicle', 'Hood', 'Sunglasses', 'Automotive design', 'Vehicle', 'Eyewear', 'Automotive exterior', 'Beard']"
./data/posts/yuvisofficial_16983052_2947941171760323501_219664_524\2022-10-13_06-19-54_UTC_2.jpg,yuvisofficial,16983052,2947941171760323501,219664,524,"['Car', 'Tire', 'Vehicle', 'Wheel', 'Vehicle registration plate', 'Automotive lighting', 'Motor vehicle', 'Automotive tire', 'Hood', 'Automotive design']"
./data/posts/yuvisofficial_16983052_2947941171760323501_219664_524\2022-10-13_06-19-54_UTC_3.jpg,yuvisofficial,16983052,2947941171760323501,219664,524,"['Car', 'Vehicle', 'Tire', 'Land vehicle', 'Wheel', 'Vehicle registration plate', 'Motor vehicle', 'Automotive lighting', 'Grille', 'Hood']"
./data/posts/yuvisofficial_16983052_2947941171760323501_219664_524\2022-10-13_06-19-54_UTC_4.jpg,yuvisofficial,16983052,2947941171760323501,219664,524,"['Car', 'Vehicle', 'White', 'Hood', 'Leg', 'Automotive lighting', 'Grille', 'Blue', 'Automotive design', 'Fashion']"
./data/posts/yuvisofficial_16983052_2948572067911747039_264773_459\2022-10-14_03-13-23_UTC.jpg,yuvisofficial,16983052,2948572067911747039,264773,459,"['Sports uniform', 'Sports jersey', 'Jersey', 'Sleeve', 'Baseball cap', 'Gesture', 'Player', 'Sportswear', 'Cap', 'Baseball uniform']"
./data/posts/yuvisofficial_16983052_2950782571858271696_145651_262\2022-10-17_04-25-15_UTC.jpg,yuvisofficial,16983052,2950782571858271696,145651,262,"['Smile', 'Sports uniform', 'Sleeve', 'Hat', 'Gesture', 'Baseball cap', 'Cap', 'T-shirt', 'Jersey', 'Goggles']"
./data/posts/yuvisofficial_16983052_2956102259664295450_833075_1128\2022-10-24_12-34-31_UTC_1.jpg,yuvisofficial,16983052,2956102259664295450,833075,1128,"['Face', 'Head', 'Smile', 'Hairstyle', 'Facial expression', 'Happy', 'Standing', 'Gesture', 'Comfort', 'T-shirt']"
./data/posts/yuvisofficial_16983052_2956102259664295450_833075_1128\2022-10-24_12-34-31_UTC_2.jpg,yuvisofficial,16983052,2956102259664295450,833075,1128,"['Face', 'Smile', 'Shoulder', 'Beard', 'Flash photography', 'Standing', 'Happy', 'Eyewear', 'Cool', 'Leisure']"
./data/posts/yuvisofficial_16983052_2961667702345038565_122867_179\2022-11-01_04-52-04_UTC.jpg,yuvisofficial,16983052,2961667702345038565,122867,179,"['Sports uniform', 'Sports equipment', 'Helmet', 'Glove', 'Sports gear', 'Football equipment', 'Batting glove', 'Jersey', 'Football gear', 'Football helmet']"
./data/posts/yuvisofficial_16983052_2962115529911782947_297075_531\2022-11-01_19-41-49_UTC.jpg,yuvisofficial,16983052,2962115529911782947,297075,531,"['Leg', 'Shorts', 'Happy', 'Outdoor furniture', 'Leisure', 'Thigh', 'Smile', 'Chair', 'Summer', 'Comfort']"
./data/posts/yuvisofficial_16983052_2963296250663554878_344979_563\2022-11-03_10-47-42_UTC_1.jpg,yuvisofficial,16983052,2963296250663554878,344979,563,"['Cloud', 'Sky', 'Smile', 'World', 'Blue', 'Standing', 'Happy', 'Building', 'Travel', 'Tower']"
./data/posts/yuvisofficial_16983052_2963296250663554878_344979_563\2022-11-03_10-47-42_UTC_2.jpg,yuvisofficial,16983052,2963296250663554878,344979,563,"['Cloud', 'Sky', 'Jeans', 'World', 'Blue', 'Leg', 'Tower', 'Travel', 'Happy', 'Landscape']"
./data/posts/yuvisofficial_16983052_2976475886360435202_207031_206\2022-11-21_15-13-17_UTC_1.jpg,yuvisofficial,16983052,2976475886360435202,207031,206,"['Limited overs cricket', 'Cricket', 'One day international', 'Sky', 'Sports uniform', 'Twenty20', 'Cricketer', 'Bat-and-ball games', 'Player', 'Baseball player']"
./data/posts/yuvisofficial_16983052_2976475886360435202_207031_206\2022-11-21_15-13-17_UTC_2.jpg,yuvisofficial,16983052,2976475886360435202,207031,206,"['Sky', 'Jersey', 'Cloud', 'Player', 'Ball game', 'Grass', 'Competition event', 'Championship', 'Sports equipment', 'Sports']"
./data/posts/yuvisofficial_16983052_2982701448779262965_515643_1130\2022-11-30_05-22-22_UTC_1.jpg,yuvisofficial,16983052,2982701448779262965,515643,1130,"['Face', 'Hairstyle', 'Photograph', 'Facial expression', 'White', 'Organ', 'Cap', 'Plant', 'Hat', 'Tree']"
./data/posts/yuvisofficial_16983052_2982701448779262965_515643_1130\2022-11-30_05-22-22_UTC_2.jpg,yuvisofficial,16983052,2982701448779262965,515643,1130,"['Forehead', 'Skin', 'Lip', 'Chin', 'Eyebrow', 'Shoulder', 'Muscle', 'Mouth', 'Neck', 'Tree']"
./data/posts/yuvisofficial_16983052_2982701448779262965_515643_1130\2022-11-30_05-22-22_UTC_3.jpg,yuvisofficial,16983052,2982701448779262965,515643,1130,"['Skin', 'Head', 'Smile', 'Hairstyle', 'Eye', 'Organ', 'Human', 'Happy', 'Gesture', 'Beard']"
./data/posts/yuvisofficial_16983052_2983406225246847103_191147_365\2022-12-01_04-42-38_UTC.jpg,yuvisofficial,16983052,2983406225246847103,191147,365,"['Shorts', 'Sports uniform', 'Sunglasses', 'Muscle', 'Player', 'Cap', 'Eyewear', 'Baseball cap', 'Thigh', 'Ball game']"
./data/posts/yuvisofficial_16983052_2985601992626212652_330611_538\2022-12-04_05-25-14_UTC.jpg,yuvisofficial,16983052,2985601992626212652,330611,538,"['Tie', 'Dress shirt', 'Sleeve', 'Gesture', 'Collar', 'Suit', 'Military person', 'Military uniform', 'Blazer', 'Formal wear']"
./data/posts/yuvisofficial_16983052_2986387051176109810_188708_307\2022-12-05_07-25-00_UTC.jpg,yuvisofficial,16983052,2986387051176109810,188708,307,"['Hair', 'Hairstyle', 'Picture frame', 'Sports uniform', 'Beard', 'Gesture', 'Eyewear', 'Cool', 'T-shirt', 'Facial hair']"
./data/posts/yuvisofficial_16983052_2988191096016200687_203455_299\2022-12-07_19-09-19_UTC_1.jpg,yuvisofficial,16983052,2988191096016200687,203455,299,"['Suit trousers', 'Trousers', 'Coat', 'Human', 'Dress shirt', 'Gesture', 'Entertainment', 'Suit', 'Blazer', 'Smile']"
./data/posts/yuvisofficial_16983052_2988191096016200687_203455_299\2022-12-07_19-09-19_UTC_2.jpg,yuvisofficial,16983052,2988191096016200687,203455,299,"['Jeans', 'Trousers', 'Microphone', 'Fashion', 'Purple', 'Entertainment', 'Music artist', 'Music', 'Performing arts', 'Fun']"
./data/posts/yuvisofficial_16983052_2990957142196296188_165192_1020\2022-12-11_14-44-57_UTC_1.jpg,yuvisofficial,16983052,2990957142196296188,165192,1020,"['Microphone', 'Furniture', 'Table', 'Public address system', 'Chair', 'Interaction', 'Spokesperson', 'Event', 'White-collar worker', 'Audio equipment']"
./data/posts/yuvisofficial_16983052_2990957142196296188_165192_1020\2022-12-11_14-44-57_UTC_2.jpg,yuvisofficial,16983052,2990957142196296188,165192,1020,"['Jeans', 'Trousers', 'Shirt', 'Blue', 'Spokesperson', 'Event', 'Technology', 'Microphone', 'Stage equipment', 'Beard']"
./data/posts/yuvisofficial_16983052_2990957142196296188_165192_1020\2022-12-11_14-44-57_UTC_3.jpg,yuvisofficial,16983052,2990957142196296188,165192,1020,"['Footwear', 'Trousers', 'Chair', 'Smile', 'Wheel', 'Music', 'Tire', 'Entertainment', 'Event', 'Wheelchair']"
./data/posts/yuvisofficial_16983052_2996169685508496418_768352_974\2022-12-18_19-21-21_UTC_1.jpg,yuvisofficial,16983052,2996169685508496418,768352,974,"['World', 'Product', 'Jersey', 'Fan', 'Player', 'Entertainment', 'Sports uniform', 'Competition event', 'Font', 'Championship']"
./data/posts/yuvisofficial_16983052_2996169685508496418_768352_974\2022-12-18_19-21-21_UTC_2.jpg,yuvisofficial,16983052,2996169685508496418,768352,974,"['Smile', 'Hand', 'Sports uniform', 'Arm', 'Jersey', 'Sports jersey', 'Beard', 'Player', 'Gesture', 'Finger']"
./data/posts/yuvisofficial_16983052_2996169685508496418_768352_974\2022-12-18_19-21-21_UTC_3.jpg,yuvisofficial,16983052,2996169685508496418,768352,974,"['Sports uniform', 'Sports jersey', 'Jersey', 'Sleeve', 'Gesture', 'Sports equipment', 'T-shirt', 'Sportswear', 'Player', 'Championship']"
./data/posts/yuvisofficial_16983052_3001221288757814817_1265044_1897\2022-12-25_18-37-59_UTC.jpg,yuvisofficial,16983052,3001221288757814817,1265044,1897,"['Smile', 'Christmas tree', 'Christmas ornament', 'Tartan', 'Standing', 'Happy', 'Red', 'Lap', 'Holiday ornament', 'Fun']"
./data/posts/yuvisofficial_16983052_3018921555066618634_1144483_4465\2023-01-19_04-45-15_UTC_1.jpg,yuvisofficial,16983052,3018921555066618634,1144483,4465,"['Sports equipment', 'Sports uniform', 'Gesture', 'Player', 'Sports jersey', 'Fan', 'Elbow', 'Sportswear', 'Sports', 'Ball game']"
./data/posts/yuvisofficial_16983052_3018921555066618634_1144483_4465\2023-01-19_04-45-15_UTC_2.jpg,yuvisofficial,16983052,3018921555066618634,1144483,4465,"['Batting glove', 'Sports uniform', 'Jersey', 'Player', 'Gesture', 'Fan', 'Sports jersey', 'T-shirt', 'Sports equipment', 'Sports']"
./data/posts/yuvisofficial_16983052_3018921555066618634_1144483_4465\2023-01-19_04-45-15_UTC_3.jpg,yuvisofficial,16983052,3018921555066618634,1144483,4465,"['Sports uniform', 'Helmet', 'Sports equipment', 'One day international', 'Sports jersey', 'Sports gear', 'Jersey', 'Baseball equipment', 'Gesture', 'Player']"
./data/posts/yuvisofficial_16983052_3018921555066618634_1144483_4465\2023-01-19_04-45-15_UTC_4.jpg,yuvisofficial,16983052,3018921555066618634,1144483,4465,"['Sports uniform', 'One day international', 'Cricket', 'Limited overs cricket', 'Cricketer', 'Twenty20', 'Sports gear', 'Sports equipment', 'Jersey', 'Bat-and-ball games']"
./data/posts/yuvisofficial_16983052_3018921555066618634_1144483_4465\2023-01-19_04-45-15_UTC_5.jpg,yuvisofficial,16983052,3018921555066618634,1144483,4465,"['Sports uniform', 'Sports equipment', 'Sports gear', 'Baseball bat', 'Batting glove', 'Helmet', 'Jersey', 'Glove', 'Gesture', 'Player']"
./data/posts/yuvisofficial_16983052_3023674842333262207_399016_943\2023-01-25_18-09-11_UTC.jpg,yuvisofficial,16983052,3023674842333262207,399016,943,"['Face', 'Hair', 'Smile', 'Head', 'Table', 'Facial expression', 'Food', 'Happy', 'Tableware', 'Vision care']"
./data/posts/yuvisofficial_16983052_3024985370267635511_900113_928\2023-01-27_13-32-58_UTC_1.jpg,yuvisofficial,16983052,3024985370267635511,900113,928,"['Forehead', 'Skin', 'Smile', 'Chin', 'Eyebrow', 'Beard', 'Organ', 'Human', 'Eyewear', 'Fashion']"
./data/posts/yuvisofficial_16983052_3024985370267635511_900113_928\2023-01-27_13-32-58_UTC_2.jpg,yuvisofficial,16983052,3024985370267635511,900113,928,"['Sports uniform', 'Shoulder', 'Smile', 'Muscle', 'Blue', 'Sleeve', 'Jersey', 'Player', 'Gesture', 'Sportswear']"
./data/posts/yuvisofficial_16983052_3027073498582753322_65829_206\2023-01-30_10-41-42_UTC_1.jpg,yuvisofficial,16983052,3027073498582753322,65829,206,"['Product', 'Font', 'Material property', 'Magenta', 'Rectangle', 'Poster', 'Brand', 'Circle', 'Logo', 'Electric blue']"
./data/posts/yuvisofficial_16983052_3027073498582753322_65829_206\2023-01-30_10-41-42_UTC_2.jpg,yuvisofficial,16983052,3027073498582753322,65829,206,"['Hand', 'Organism', 'Health care', 'Adaptation', 'Service', 'Event', 'Job', 'Room', 'Science', 'Medical']"
./data/posts/yuvisofficial_16983052_3027073498582753322_65829_206\2023-01-30_10-41-42_UTC_3.jpg,yuvisofficial,16983052,3027073498582753322,65829,206,"['Land vehicle', 'Tire', 'Car', 'Vehicle', 'Window', 'Motor vehicle', 'Wheel', 'Mode of transport', 'Pink', 'Travel']"
./data/posts/yuvisofficial_16983052_3027073498582753322_65829_206\2023-01-30_10-41-42_UTC_4.jpg,yuvisofficial,16983052,3027073498582753322,65829,206,"['Jeans', 'Building', 'Window', 'Plant', 'Leisure', 'Grass', 'Shorts', 'City', 'Crowd', 'Event']"
./data/posts/yuvisofficial_16983052_3027073498582753322_65829_206\2023-01-30_10-41-42_UTC_5.jpg,yuvisofficial,16983052,3027073498582753322,65829,206,"['Trousers', 'Plant', 'Vehicle', 'Motor vehicle', 'Tree', 'Car', 'Umbrella', 'Tire', 'Recreation', 'Hat']"
./data/posts/yuvisofficial_16983052_3027073498582753322_65829_206\2023-01-30_10-41-42_UTC_6.jpg,yuvisofficial,16983052,3027073498582753322,65829,206,"['Scrubs', 'Health care provider', 'Medical equipment', 'Health care', 'Patient', 'Medical procedure', 'Medical', 'Medical assistant', 'Nurse', 'Hospital']"
./data/posts/yuvisofficial_16983052_3027638327835939239_211124_387\2023-01-31_05-23-55_UTC.jpg,yuvisofficial,16983052,3027638327835939239,211124,387,"['Forehead', 'Chin', 'Smile', 'Outerwear', 'Hairstyle', 'Organ', 'Fashion', 'Sleeve', 'Font', 'Beard']"
./data/posts/yuvisofficial_16983052_3037776361478844330_1020009_991\2023-02-14_05-06-23_UTC_1.jpg,yuvisofficial,16983052,3037776361478844330,1020009,991,"['Glasses', 'Vision care', 'Hairstyle', 'Photograph', 'Smile', 'Sunglasses', 'Goggles', 'Eyewear', 'Beard', 'Fashion']"
./data/posts/yuvisofficial_16983052_3037776361478844330_1020009_991\2023-02-14_05-06-23_UTC_2.jpg,yuvisofficial,16983052,3037776361478844330,1020009,991,"['Eyebrow', 'Flower', 'Flash photography', 'Happy', 'Eyelash', 'Smile', 'Cool', 'Beard', 'Fun', 'Headpiece']"
./data/posts/yuvisofficial_16983052_3038615067433589544_77783_326\2023-02-15_08-52-45_UTC_1.jpg,yuvisofficial,16983052,3038615067433589544,77783,326,"['World', 'Organism', 'Font', 'Adaptation', 'Leisure', 'Electric blue', 'Sharing', 'Happy', 'Advertising', 'Recreation']"
./data/posts/yuvisofficial_16983052_3038615067433589544_77783_326\2023-02-15_08-52-45_UTC_10.jpg,yuvisofficial,16983052,3038615067433589544,77783,326,"['Green', 'Comfort', 'Human', 'Textile', 'Couch', 'Yellow', 'Leisure', 'Community', 'Thigh', 'T-shirt']"
./data/posts/yuvisofficial_16983052_3038615067433589544_77783_326\2023-02-15_08-52-45_UTC_2.jpg,yuvisofficial,16983052,3038615067433589544,77783,326,"['Forehead', 'Hair', 'Nose', 'Cheek', 'Head', 'Chin', 'Eyebrow', 'Hairstyle', 'Mouth', 'Shirt']"
./data/posts/yuvisofficial_16983052_3038615067433589544_77783_326\2023-02-15_08-52-45_UTC_3.jpg,yuvisofficial,16983052,3038615067433589544,77783,326,"['Sharing', 'Chair', 'Adaptation', 'Leisure', 'Recreation', 'Fun', 'Toddler', 'Writing implement', 'Child', 'Event']"
./data/posts/yuvisofficial_16983052_3038615067433589544_77783_326\2023-02-15_08-52-45_UTC_4.jpg,yuvisofficial,16983052,3038615067433589544,77783,326,"['Beard', 'Sharing', 'Table', 'Wood', 'Jacket', 'Happy', 'Tableware', 'Event', 'Engineering', 'Leisure']"
./data/posts/yuvisofficial_16983052_3038615067433589544_77783_326\2023-02-15_08-52-45_UTC_5.jpg,yuvisofficial,16983052,3038615067433589544,77783,326,"['Blue', 'Plastic bag', 'Sharing', 'Cabinetry', 'Event', 'Toddler', 'Child', 'Plastic', 'Service', 'Baby']"
./data/posts/yuvisofficial_16983052_3038615067433589544_77783_326\2023-02-15_08-52-45_UTC_6.jpg,yuvisofficial,16983052,3038615067433589544,77783,326,"['Smile', 'Sleeve', 'Happy', 'Fun', 'Child', 'Bin bag', 'Event', 'Toddler', 'T-shirt', 'Comfort food']"
./data/posts/yuvisofficial_16983052_3038615067433589544_77783_326\2023-02-15_08-52-45_UTC_7.jpg,yuvisofficial,16983052,3038615067433589544,77783,326,"['Red', 'Leisure', 'T-shirt', 'Fun', 'Event', 'Smile', 'Recreation', 'Curtain', 'Fashion design', 'Happy']"
./data/posts/yuvisofficial_16983052_3038615067433589544_77783_326\2023-02-15_08-52-45_UTC_8.jpg,yuvisofficial,16983052,3038615067433589544,77783,326,"['Joint', 'Arm', 'Photograph', 'Green', 'Sleeve', 'Tartan', 'Happy', 'Baby & toddler clothing', 'T-shirt', 'Child']"
./data/posts/yuvisofficial_16983052_3038615067433589544_77783_326\2023-02-15_08-52-45_UTC_9.jpg,yuvisofficial,16983052,3038615067433589544,77783,326,"['Hat', 'Beard', 'Santa claus', 'Smile', 'Tie', 'Lap', 'Event', 'Holiday', 'Happy', 'Chair']"
./data/posts/yuvisofficial_16983052_3038772363178406972_87590_735\2023-02-15_14-05-16_UTC_1.jpg,yuvisofficial,16983052,3038772363178406972,87590,735,"['Watch', 'Muscle', 'Human', 'Table', 'Tableware', 'Social group', 'Chair', 'Sharing', 'Smile', 'Community']"
./data/posts/yuvisofficial_16983052_3038772363178406972_87590_735\2023-02-15_14-05-16_UTC_2.jpg,yuvisofficial,16983052,3038772363178406972,87590,735,"['Smile', 'Beard', 'Community', 'Event', 'Team', 'Engineering', 'T-shirt', 'Toy', 'Fun', 'Competition event']"
./data/posts/yuvisofficial_16983052_3038772363178406972_87590_735\2023-02-15_14-05-16_UTC_3.jpg,yuvisofficial,16983052,3038772363178406972,87590,735,"['Entertainment', 'Smile', 'Event', 'Competition event', 'Team', 'Stage equipment', 'Suit', 'Competition', 'Crowd', 'Team sport']"
./data/posts/yuvisofficial_16983052_3044347989665359616_1738683_2832\2023-02-23_06-43-02_UTC.jpg,yuvisofficial,16983052,3044347989665359616,1738683,2832,"['Wheel', 'Tire', 'Vehicle', 'Automotive lighting', 'Automotive tire', 'Motorcycle', 'Motor vehicle', 'Automotive design', 'Fuel tank', 'Plant']"
./data/posts/yuvisofficial_16983052_3059841861751406004_1920245_3813\2023-03-16_15-46-36_UTC.jpg,yuvisofficial,16983052,3059841861751406004,1920245,3813,"['Smile', 'Leg', 'Muscle', 'Comfort', 'Thigh', 'Beard', 'Knee', 'Lap', 'Happy', 'Cool']"
./data/posts/yuvisofficial_16983052_3066866007129605970_38693_192\2023-03-26_08-22-19_UTC.jpg,yuvisofficial,16983052,3066866007129605970,38693,192,"['Chin', 'Beard', 'Sleeve', 'Dress shirt', 'Collar', 'Font', 'Tie', 'Facial hair', 'Publication', 'Moustache']"
./data/posts/yuzi_chahal23_8463802_2996026513346170353_979229_3219\2022-12-18_14-36-53_UTC_1.jpg,chahal23,8463802,2996026513346170353,979229,3219,"['Sky', 'Daytime', 'Photograph', 'Smile', 'White', 'Temple', 'Travel', 'Sunglasses', 'Happy', 'People in nature']"
./data/posts/yuzi_chahal23_8463802_2996026513346170353_979229_3219\2022-12-18_14-36-53_UTC_2.jpg,chahal23,8463802,2996026513346170353,979229,3219,"['Sky', 'Smile', 'Sunglasses', 'Mountain', 'People in nature', 'Travel', 'Leisure', 'Happy', 'Landscape', 'Eyewear']"
./data/posts/yuzi_chahal23_8463802_2996026513346170353_979229_3219\2022-12-18_14-36-53_UTC_3.jpg,chahal23,8463802,2996026513346170353,979229,3219,"['Photograph', 'Temple', 'Wall', 'Landmark', 'Facade', 'Travel', 'Column', 'Human settlement', 'Arch', 'Ancient history']"
./data/posts/yuzi_chahal23_8463802_2996026513346170353_979229_3219\2022-12-18_14-36-53_UTC_4.jpg,chahal23,8463802,2996026513346170353,979229,3219,"['Sky', 'Cloud', 'Smile', 'People in nature', 'Ecoregion', 'Mountain', 'Sunglasses', 'Blue', 'Happy', 'Flash photography']"
./data/posts/yuzi_chahal23_8463802_2996026513346170353_979229_3219\2022-12-18_14-36-53_UTC_5.jpg,chahal23,8463802,2996026513346170353,979229,3219,"['Cloud', 'Sky', 'People in nature', 'Plant', 'Nature', 'Gesture', 'Happy', 'Grass', 'Wonders of the world', 'Leisure']"
./data/posts/yuzi_chahal23_8463802_2996026513346170353_979229_3219\2022-12-18_14-36-53_UTC_6.jpg,chahal23,8463802,2996026513346170353,979229,3219,"['Sky', 'Architecture', 'Travel', 'Building', 'Plant', 'Landmark', 'Wonders of the world', 'Beauty', 'Smile', 'Happy']"
./data/posts/yuzi_chahal23_8463802_2996026513346170353_979229_3219\2022-12-18_14-36-53_UTC_7.jpg,chahal23,8463802,2996026513346170353,979229,3219,"['Sky', 'Photograph', 'World', 'Statue', 'Sculpture', 'Blue', 'Travel', 'Wonders of the world', 'Art', 'Landmark']"
./data/posts/yuzi_chahal23_8463802_2996654540762906790_272419_368\2022-12-19_11-24-40_UTC.jpg,chahal23,8463802,2996654540762906790,272419,368,"['Smile', 'Luggage and bags', 'Bag', 'Wood', 'Curtain', 'Flooring', 'Eyewear', 'Hardwood', 'Happy', 'Backpack']"
./data/posts/yuzi_chahal23_8463802_2998832875832144208_1060565_1364\2022-12-22_11-32-38_UTC_1.jpg,chahal23,8463802,2998832875832144208,1060565,1364,"['Sky', 'Afterglow', 'Standing', 'Architecture', 'Gesture', 'Tower', 'Happy', 'Travel', 'People in nature', 'Dusk']"
./data/posts/yuzi_chahal23_8463802_2998832875832144208_1060565_1364\2022-12-22_11-32-38_UTC_2.jpg,chahal23,8463802,2998832875832144208,1060565,1364,"['Forehead', 'Nose', 'Smile', 'Skin', 'Glasses', 'Lip', 'Shoulder', 'Eyebrow', 'Mouth', 'Vision care']"
./data/posts/yuzi_chahal23_8463802_2998832875832144208_1060565_1364\2022-12-22_11-32-38_UTC_3.jpg,chahal23,8463802,2998832875832144208,1060565,1364,"['Snow', 'Snowmobile', 'Automotive tire', 'Vehicle', 'Sky', 'Slope', 'Automotive design', 'Racing', 'Sled', 'Freezing']"
./data/posts/yuzi_chahal23_8463802_2998832875832144208_1060565_1364\2022-12-22_11-32-38_UTC_4.jpg,chahal23,8463802,2998832875832144208,1060565,1364,"['Smile', 'Snow', 'Sky', 'Jacket', 'Ice cap', 'Recreation', 'Geological phenomenon', 'Freezing', 'Fun', 'Windbreaker']"
./data/posts/yuzi_chahal23_8463802_2998832875832144208_1060565_1364\2022-12-22_11-32-38_UTC_5.jpg,chahal23,8463802,2998832875832144208,1060565,1364,"['Snow', 'Leg', 'Flash photography', 'People in nature', 'Freezing', 'Tree', 'Jacket', 'Black hair', 'Wood', 'Leisure']"
./data/posts/yuzi_chahal23_8463802_2998832875832144208_1060565_1364\2022-12-22_11-32-38_UTC_6.jpg,chahal23,8463802,2998832875832144208,1060565,1364,"['Forehead', 'Lip', 'Hand', 'Outerwear', 'Facial expression', 'Mouth', 'Beard', 'People in nature', 'Flash photography', 'Jaw']"
./data/posts/yuzi_chahal23_8463802_3001040931234734671_699250_722\2022-12-25_12-39-39_UTC_1.jpg,chahal23,8463802,3001040931234734671,699250,722,"['Jeans', 'Smile', 'Hairstyle', 'Plant', 'Facial expression', 'People in nature', 'Textile', 'Sleeve', 'Happy', 'Standing']"
./data/posts/yuzi_chahal23_8463802_3001040931234734671_699250_722\2022-12-25_12-39-39_UTC_2.jpg,chahal23,8463802,3001040931234734671,699250,722,"['Smile', 'Jeans', 'Hairstyle', 'Plant', 'People in nature', 'Organ', 'Flash photography', 'Textile', 'Happy', 'Grass']"
./data/posts/yuzi_chahal23_8463802_3003208269050135913_202146_310\2022-12-28_12-25-45_UTC.jpg,chahal23,8463802,3003208269050135913,202146,310,"['Jeans', 'Shoe', 'Smile', 'Green', 'Plant', 'Botany', 'Standing', 'Happy', 'Social group', 'Cool']"
./data/posts/yuzi_chahal23_8463802_3006095473782189772_921869_936\2023-01-01_12-02-07_UTC_1.jpg,chahal23,8463802,3006095473782189772,921869,936,"['Shoulder', 'Sleeve', 'Gesture', 'Happy', 'Eyewear', 'Fashion design', 'Event', 'Fun', 'Formal wear', 'Pattern']"
./data/posts/yuzi_chahal23_8463802_3006095473782189772_921869_936\2023-01-01_12-02-07_UTC_2.jpg,chahal23,8463802,3006095473782189772,921869,936,"['Forehead', 'Nose', 'Cheek', 'Skin', 'Head', 'Lip', 'Chin', 'Hairstyle', 'Eyebrow', 'Mouth']"
./data/posts/yuzi_chahal23_8463802_3006095473782189772_921869_936\2023-01-01_12-02-07_UTC_3.jpg,chahal23,8463802,3006095473782189772,921869,936,"['Forehead', 'Glasses', 'Smile', 'Vision care', 'Sky', 'Hairstyle', 'Facial expression', 'Eyewear', 'Beard', 'Happy']"
./data/posts/yuzi_chahal23_8463802_3006765486315409368_644104_1603\2023-01-02_10-13-19_UTC.jpg,chahal23,8463802,3006765486315409368,644104,1603,"['Footwear', 'Smile', 'Sports uniform', 'Sleeve', 'Jersey', 'Sportswear', 'Recreation', 'Crew', 'Shelf', 'Electric blue']"
./data/posts/yuzi_chahal23_8463802_3010605404275948621_810343_1528\2023-01-07_17-22-33_UTC_1.jpg,chahal23,8463802,3010605404275948621,810343,1528,"['Sports uniform', 'Sports jersey', 'Active shorts', 'Jersey', 'Sleeve', 'Player', 'Sportswear', 'Smile', 'Competition event', 'Shorts']"
./data/posts/yuzi_chahal23_8463802_3010605404275948621_810343_1528\2023-01-07_17-22-33_UTC_2.jpg,chahal23,8463802,3010605404275948621,810343,1528,"['Sports uniform', 'Automotive design', 'Sportswear', 'T-shirt', 'Jersey', 'Competition event', 'Crew', 'Electric blue', 'Team sport', 'Team']"
./data/posts/yuzi_chahal23_8463802_3011111207490821924_367287_496\2023-01-08_10-07-29_UTC_1.jpg,chahal23,8463802,3011111207490821924,367287,496,"['Sports uniform', 'Bat-and-ball games', 'Sports equipment', 'Baseball player', 'Gesture', 'Player', 'Cricket', 'Cricketer', 'Grass', 'Baseball park']"
./data/posts/yuzi_chahal23_8463802_3011111207490821924_367287_496\2023-01-08_10-07-29_UTC_2.jpg,chahal23,8463802,3011111207490821924,367287,496,"['Sports uniform', 'Limited overs cricket', 'Sports equipment', 'Twenty20', 'One day international', 'Gesture', 'Cricketer', 'Player', 'Sneakers', 'Bat-and-ball games']"
